"","hhid","energy_kcal","vita_rae_mcg","thia_mg","ribo_mg","niac_mg","vitb6_mg","folate_mcg","vitb12_mcg","fe_mg","zn_mg","mar","mpa","sep_quintile","res","res_quintile","adm1","survey_wgt"
"12377",770301101,2624.50829685135,167.947378123163,1.81938095512095,0.927914138884589,14.1468347232354,1.54239632442458,307.045721307643,0.0875213675213676,20.2319964066148,12.5133060412623,0.778167185240227,0.567111111111111,5,"Rural",5,9,256.78
"12378",770301201,2173.7326393453,176.229418858277,1.4148709486448,0.809711256459381,11.4846315027974,1.20916108429391,234.485970656297,0.85760092272203,13.0730963903109,9.84798859833983,0.758720488411068,0.276777777777778,2,"Rural",2,9,2310.96
"12379",770301202,2569.39826897983,150.263057681452,1.85628139085406,1.11233882987618,14.8228680129293,1.54046146585027,257.318097268,2.37406896551724,16.6101934450882,12.7696309452334,0.87820344980288,0.627666666666667,2,"Rural",3,9,2310.96
"12380",770301301,2157.98908062321,103.837654156237,1.32279258585053,0.761582112121603,12.822940364457,1.23984063096131,202.051652403817,0.00418272662384012,12.9076555848611,9.97945715397404,0.679597809525561,0.307333333333333,3,"Rural",3,9,4236.76
"12381",770302101,2323.61463899983,125.777865394259,1.67272757736065,0.982743147013424,12.3074557093091,1.30840956206271,300.499152416898,1.82190049751244,15.4514733718625,11.6992242989881,0.84593266169879,0.503888888888889,4,"Rural",5,9,1155.48
"12382",770302201,3176.29790875502,326.979254409738,1.956062189085,1.08106432632016,16.1350085144181,1.73891193589445,353.522648876447,0.659096528768426,20.1369519805441,14.6911332762006,0.858601319900402,0.574888888888889,5,"Rural",5,9,4236.76
"12383",770302202,2053.92834314769,19.1141385888673,1.40749526815043,0.853248144545976,11.6163813408497,1.10328637500395,146.902379325022,0.776614770459082,12.9900490492618,10.6902311393168,0.677762756234911,0.278777777777778,1,"Rural",1,9,4236.76
"12384",770302301,2395.01628312736,42.7359359819085,1.80497571524601,1.09542969548627,12.3841908609467,1.31025226952575,214.561791388102,2.7244061302682,15.593700065518,11.9092614980733,0.831583212564941,0.504555555555556,2,"Rural",2,9,13095.43
"12385",770311101,2182.12214051484,188.970941221816,1.36751070188607,0.793732624477924,10.3408384826145,1.08731256252411,211.32380534344,1.47176420695505,12.3373115712713,9.22557646970733,0.756567498681256,0.173666666666667,3,"Rural",3,9,992.07
"12386",770311102,1988.58801719453,78.6409089802919,1.55716791879851,0.884968900824329,11.5290509268427,1.1909284266805,205.516368790639,1.39985315712188,13.8215653566528,10.0508066120293,0.76463724086109,0.255777777777778,2,"Rural",3,9,992.07
"12387",770311201,1549.24025424054,19.7776813187851,1.0543418057302,0.60039902809116,9.22133193371808,0.863483864341521,110.185619232764,0.0027384960718294,10.0856239687246,8.12268200672971,0.521492605513272,0.116,1,"Rural",1,9,4216.3
"12388",770311202,2055.38969257253,98.2169401474233,1.61967263266557,0.882753541247719,11.8083971514575,1.24210326279736,197.412532039556,0.32558691206544,15.9459269830688,11.5650249554004,0.722140365931343,0.337888888888889,3,"Rural",3,9,4216.3
"12389",770311203,1499.13878642159,57.3104106107357,1.16085257506249,0.634675759634431,9.18786011630643,0.93868433737353,219.620207195907,0.600360110803324,10.9970371699152,8.27075317076093,0.626995025275442,0.130777777777778,1,"Rural",1,9,4216.3
"12390",770311204,2173.85512808275,147.024274461971,1.60098107590112,0.973500684253177,11.3046142080713,1.24886893376264,399.842880543951,3.19657380723663,13.9840601011495,10.389476685569,0.848205891985828,0.507777777777778,3,"Rural",3,9,4216.3
"12391",770311301,2569.91699034745,206.325615538071,1.89955530878171,1.20889763863967,12.1709529461266,1.39516824162654,281.921810191922,4.54052486187845,14.2275754977491,11.6033828975212,0.887350396188762,0.630111111111111,4,"Rural",5,9,5654.8
"12392",770311302,1760.32063537337,94.465266576473,1.3570058255361,0.77306262976642,10.2140167533973,1.05546331043742,167.854649729087,1.29015384615385,12.7075438118382,9.23023536623073,0.701845919152117,0.164444444444444,1,"Rural",1,9,5654.8
"12393",770321101,2303.37328000425,100.543662342193,1.70711665198769,1.0991234676596,11.2080116912426,1.24850573610678,304.797427789213,3.9320325203252,14.1495090974656,11.0573449531305,0.849192697688741,0.531111111111111,3,"Rural",3,9,1286.25
"12394",770321201,1211.04041336817,10.2532175125044,0.788859518560028,0.442581822058355,6.71560718815589,0.610320873013498,170.015835870479,0.294127659574468,8.76013712515434,6.20619066523872,0.460502799225401,0.0115555555555556,1,"Rural",1,9,4244.61
"12395",770321202,1422.89027875567,34.618213487044,1.08576948061107,0.592773738252867,8.89826643723197,0.870097710243265,172.381962283476,0.521587301587301,11.1675824170119,8.03221281133682,0.582357176446415,0.113444444444444,1,"Rural",1,9,4244.61
"12396",770321301,1909.93245619577,45.640233103564,1.37435267121418,0.803106120666464,10.8757615634909,1.08450663057209,247.350234156717,1.66219430485762,13.003565934278,9.70740217996252,0.765175473296953,0.258444444444444,1,"Rural",1,9,1286.25
"12397",770322101,3692.73802134746,281.197216989055,1.98434033240928,1.16629397194307,12.7904699263406,1.50811987957197,304.534037242297,3.38326576576577,15.8075183447766,11.9457195634525,0.90852376264913,0.662333333333333,5,"Rural",5,9,3472.86
"12398",770322201,2385.4043418089,230.105021740168,1.51380359624773,0.834012264289105,13.4913664718114,1.35600346521105,271.381849221233,0.127775486827033,14.3476625733619,10.7146229458737,0.757284263866783,0.464222222222222,1,"Rural",2,9,9839.77
"12399",770322202,2947.35803327518,362.08039990492,1.70328841591144,0.92411046752648,14.9561426014575,1.568328995981,338.217815878178,0.319765051395008,15.7012351674297,11.7288761620772,0.812291591297307,0.547777777777778,3,"Rural",3,9,9839.77
"12400",770322301,2986.36722991723,188.652425265929,1.76514278818789,0.887090525887346,13.5269029344189,1.43868108234415,269.349162897672,0.36516067146283,17.0086765373811,11.9712443153679,0.778808725522971,0.517555555555556,3,"Rural",3,9,11576.19
"12401",770331101,2703.63039094586,369.377566627626,1.58970186905346,1.04366271085647,11.8864700655827,1.45808023212318,408.663501433023,2.82440528634361,15.6705442206844,11.2846402513167,0.917358567279138,0.618111111111111,5,"Rural",5,9,243.84
"12402",770331201,2391.68323529519,136.594757960451,1.5757916671305,0.893461311033309,13.5424593203946,1.33132324119524,223.978460373171,0.0862126245847178,15.5726071749068,12.0236805143068,0.733363174996057,0.410555555555556,1,"Rural",2,9,1422.39
"12403",770331202,2479.65903983818,168.604702234569,1.67404437408519,0.974806872200522,13.4035521554636,1.31848304988235,212.889057256166,0.421177177177177,15.8210869531481,12.2885213085288,0.762487334612417,0.403444444444444,2,"Rural",2,9,1422.39
"12404",770331301,3512.37831172237,37.4268769775021,2.21777308649079,1.25341378691453,20.5732675872977,1.90033187598041,278.233535490335,0.446068376068376,20.9180574230863,16.9190789837851,0.799713541148729,0.608111111111111,4,"Rural",4,9,3413.74
"12405",770332101,3231.19867749626,303.065984524886,1.763012260198,1.04651632265418,14.7532602738083,1.59951144023133,373.794313857349,1.7459012345679,17.734999406816,13.5909847776846,0.898689580817043,0.571333333333333,4,"Rural",5,9,1625.59
"12406",770332201,3378.40775183193,209.284246804384,2.41670766117559,1.38253261189464,17.8370445461992,1.91149760830773,345.093308529528,2.10795107033639,22.7352572115038,16.6455983632925,0.936345634196005,0.777555555555556,5,"Rural",5,9,6177.25
"12407",770332202,2447.66657069757,76.5096583040167,1.77622753249823,1.00469459185963,13.988630426566,1.40664870116029,219.507105213387,0.883685636856369,16.6166603424281,12.8478002658675,0.776741176298047,0.437222222222222,3,"Rural",3,9,6177.25
"12408",770332301,2695.95022176107,36.3651301834583,1.81070849635204,1.06145844676408,17.9360058431427,1.67750041042765,238.257955787976,0.173333333333333,16.1146365204453,13.5661655599872,0.738869217201725,0.482444444444444,3,"Rural",3,9,7802.84
"12409",770341101,2057.44216425889,64.232414380542,1.87649066379428,0.961759763201365,13.8219815017767,1.43009672785279,280.096593602778,1.86019557823129,17.2905723875779,12.333428337815,0.841433344950599,0.551111111111111,3,"Rural",3,9,1969.46
"12410",770341102,2377.16952405832,211.227489153777,1.75570973236501,0.932614330209193,12.0153120244688,1.33928345464767,274.055660689161,2.09760586319218,15.1282992898124,10.8318095771241,0.869315850123226,0.519222222222222,4,"Rural",4,9,1969.46
"12411",770341202,2176.20599510884,18.7311360579221,1.50293225919457,0.923775378472948,11.4984602689391,1.14482825103036,157.104361901604,1.9041918175721,13.5297623572295,10.8094535168725,0.757108997102326,0.312222222222222,2,"Rural",2,9,765.9
"12412",770341203,3034.2796196776,254.990173754056,2.21893287065593,1.09780761661925,15.4564438685588,1.78790100970449,417.529616400153,2.30625683060109,19.1326392782378,12.5097620900985,0.91322124324064,0.672,4,"Rural",4,9,765.9
"12413",770341204,1806.79355039435,19.649108774323,1.13698930308498,0.741301462148602,8.68640470693285,0.844144178667704,116.205389570831,1.33635593220339,9.67980038326957,8.37132926291385,0.603910996919684,0.117111111111111,1,"Rural",1,9,765.9
"12414",770341301,1964.73150191854,24.2240837371992,1.27179833205696,0.750085577333308,11.1586798821942,1.05292908778773,155.976563508295,0.924964262508122,11.4676238763247,9.16867469164425,0.659288535420995,0.190888888888889,1,"Rural",1,9,10284.94
"12415",770341302,1964.14634544114,19.3987898084782,1.29069932862463,0.818394476013965,10.0194253643747,1.00194596201861,144.511952058092,1.96776292335116,11.3252209165783,9.0487246024853,0.700595271784372,0.191888888888889,2,"Rural",2,9,10284.94
"12416",770351101,2323.6470670988,129.593990700321,1.56822358801867,1.06812958144872,10.4969000952289,1.16301995182447,207.375835663984,3.65672704162695,11.0931200572904,10.1709518729258,0.806321567761943,0.336,3,"Rural",3,9,512.37
"12417",770351201,3201.46782925786,62.8411025513237,2.36998579497286,1.32400016379891,18.6103814822758,1.85111009929384,340.498492112602,0.731672683513839,22.8757687419187,17.455208991558,0.832675943313427,0.683222222222222,3,"Rural",3,9,2134.88
"12418",770351202,2115.70292106549,33.7827763401885,1.44795683583586,0.815992002545875,12.4844148940522,1.16967244470221,242.700945426437,0.50014245014245,13.5108772967219,10.9188796437081,0.713379755945626,0.360555555555556,3,"Rural",3,9,2134.88
"12419",770351301,2173.08103586248,118.568882433162,1.42109456540113,0.782609666691272,12.0562926699809,1.14896458447276,193.518684491161,0.00701149425287356,14.9452516220881,10.8300127526969,0.685842541817484,0.299111111111111,2,"Rural",2,9,9564.26
"12420",770352101,2188.85339221922,175.087649882747,1.42003274783365,0.828828607712753,11.4759879869391,1.1931713484788,238.174052602532,1.47504273504274,12.919695352242,9.76737618523531,0.793031323169393,0.286777777777778,4,"Rural",4,9,1024.74
"12421",770352201,2539.2646705941,104.843308516235,1.72690836333194,0.987315630166311,15.0520006249544,1.458473774189,318.310909370745,0.417728310502283,16.9731366363699,12.9845928239904,0.771114774087623,0.544777777777778,2,"Rural",2,9,5123.71
"12422",770352202,1780.16378614877,91.9836730995254,1.17594876385632,0.686346316498377,9.62525158062135,0.976694757400289,165.909997037548,0.718232251998119,10.827591288894,8.44210929488429,0.630643946289737,0.129555555555556,2,"Rural",3,9,5123.71
"12423",770352301,2422.89997211962,155.912924839198,1.70706582531107,1.02812198938948,13.0975259441648,1.36548860206516,276.120108733461,1.69635570103655,15.0083993985038,11.8485420269285,0.847472043566526,0.505222222222222,3,"Rural",4,9,11955.33
"12424",770361101,1750.86938907399,265.627167026389,1.39953790134386,0.741023098230215,10.0232304113908,1.07013315770127,259.910044028712,0.280032679738562,13.9231108244026,9.07589652285076,0.721985967554895,0.225222222222222,1,"Rural",1,9,327.5
"12425",770361201,2813.91928861523,114.263892159531,2.0393782592968,0.992883215798353,15.042003010685,1.70486069150187,342.59389901036,0.284934383202099,18.396475514441,12.8468176114731,0.773409595157922,0.561333333333333,4,"Rural",4,9,1432.82
"12426",770361202,2246.99090769347,301.872414697349,1.76744123473681,0.893238390867574,13.2624082788835,1.43975747267638,360.102929997236,0.489010101010101,18.4886291865347,11.639134693564,0.819229209889319,0.535444444444445,1,"Rural",1,9,1432.82
"12427",770361301,1964.08130577224,333.011068014118,1.93758346154447,1.04706828739246,13.2665778858029,1.53991295402493,422.62208895807,2.16158682634731,18.3544518774379,12.0340259259713,0.922716304640729,0.641777777777778,2,"Rural",2,9,4093.75
"12428",770362101,3002.65240258065,318.243137453147,2.10715580451606,1.14261004198472,15.5317056572437,1.69858908922107,340.446464676818,1.5569991015274,19.4954627090526,13.8840745802742,0.908582144407251,0.579444444444444,3,"Rural",3,9,2046.88
"12429",770362201,2459.35189362039,199.62665887732,1.67169296451665,0.888965627952415,12.9354220804748,1.38673235616152,281.365580117909,0.730937818552498,15.5281360889976,11.5011719045253,0.794434480983262,0.496555555555556,2,"Rural",2,9,2046.88
"12430",770362202,2396.75361880003,167.148974695549,1.83868425802513,0.984555868571478,14.5082592737645,1.48378932637951,265.026281115712,0.165249406175772,18.0999088055287,13.2093982173766,0.776569707871698,0.519333333333333,1,"Rural",1,9,2046.88
"12431",770362301,2436.53757405667,215.612809935633,1.8570663716604,0.973920145568835,14.6015004541838,1.50549075059356,288.671576765647,0.0350307091010609,17.9898574196114,13.0446536958158,0.778869941647295,0.544777777777778,2,"Rural",2,9,31521.9
"12432",770371101,2303.53358790268,105.057894126657,1.53709968206866,1.02954596075407,9.94616956096234,1.15101803494958,230.379757996075,3.30784722222222,12.3564499413456,9.67209834454428,0.801927690599966,0.312444444444444,4,"Rural",5,9,573.26
"12433",770371201,3087.34784527537,101.598738878168,1.73714373245369,1.1713253728411,14.6140919419878,1.4861114341436,411.67627942304,2.77434618291761,14.4646964675625,12.4529153140681,0.861567695627083,0.676111111111111,2,"Rural",2,9,1175.18
"12434",770371202,2262.92753871693,110.85951306107,1.52339397206727,0.896805963328364,11.8249489138962,1.23007287675172,294.912070300925,1.31518382352941,14.8357718149821,10.7731741964017,0.798023078214077,0.415111111111111,3,"Rural",3,9,1175.18
"12435",770371301,1661.53612933829,90.8249505814913,1.13998415143483,0.681377149899466,7.47959133019384,0.826317076839074,290.674500731442,1.87849133537207,10.156610995841,7.14202306588296,0.679772091246971,0.247,4,"Rural",5,9,2980.93
"12436",770372201,2964.14052765774,266.958496159218,1.38099076050523,0.866073243054149,14.5493217782818,1.4568137414441,289.279888316127,0.787160104986875,13.9641627665736,10.8085442373465,0.803111513381523,0.505333333333333,2,"Rural",2,9,8484.19
"12437",770372202,2179.13782958984,96.400380409938,1.14772720501279,0.738511693176462,12.2468386697703,1.13912152240516,343.70380353708,0.968869129046968,11.225315741003,9.10073811888504,0.724318074650408,0.346888888888889,1,"Rural",1,9,8484.19
"12438",770372301,2458.83489364355,251.698512801137,1.08456263336982,0.732991951865249,11.533024407858,1.16567319712442,329.329722568011,1.03678089304258,10.5366661162063,8.38589261712501,0.753900638786482,0.32,3,"Rural",3,9,2063.72
"12439",770381101,1569.2133989327,20.0663887511253,1.08964599193467,0.631362435536847,9.1137108876979,0.864380424547249,115.313641569847,0.310939597315436,10.4173256149095,8.2794802250647,0.545948856438903,0.115222222222222,2,"Rural",2,9,186.2
"12440",770381201,1631.81601752569,28.9491876197875,0.991097223012826,0.586313737886058,8.99144989604332,0.818341717570367,183.040546048482,0.29793288590604,9.70017706344592,7.819583001332,0.559754081970915,0.0988888888888889,1,"Rural",1,9,2141.25
"12441",770381202,3260.88463962045,159.866108619277,2.22389509211354,1.34263345914086,17.8546790757064,1.86809312488479,290.082273428723,1.81352260778128,20.8729339179933,16.0260570082278,0.907205119497005,0.669,3,"Rural",4,9,2141.25
"12442",770381301,2148.17760502893,47.1872140833181,1.32584821769889,0.83959730216365,11.494336556904,1.09636651755548,214.770160648326,1.2512317571512,12.1554590480201,9.92881633818672,0.731807520510514,0.246222222222222,1,"Rural",2,9,2979.13
"12443",770382101,1852.09327142619,100.437873874723,1.32149632771331,0.771876344308037,10.1447304603126,1.05472531335441,183.8334321822,0.472988397616808,13.3916946205834,9.82673106221653,0.673930902017395,0.181111111111111,2,"Rural",2,9,3723.92
"12444",770382201,1783.2000388586,85.7540300999407,1.50501917420646,0.783941342166198,11.7548496395874,1.1928944345155,266.161862308928,0.330421286031042,15.5078279170652,10.8439548904175,0.728130613238511,0.382,2,"Rural",2,9,2792.94
"12445",770382202,2444.65240506175,133.391690309674,1.69415694194282,0.93877357220099,14.4901579229248,1.4826740643798,304.311977670176,0.606102719033233,16.6210825117333,12.3571780708957,0.782158380903639,0.545444444444444,3,"Rural",3,9,2792.94
"12446",770382301,2724.28695094216,154.79101195649,1.9313043141692,1.05723289551683,15.8020708385386,1.59943200360758,253.001803174226,0.0361538461538462,19.6527828991346,14.2840821371509,0.78050993337534,0.518555555555556,2,"Rural",2,9,28301.74
"12447",770391101,3141.49869575641,476.420754648066,1.88367136468285,1.18560327650793,13.9569173394679,1.64129385927267,445.034279232408,2.97818277865821,18.3570239356851,12.6975524594522,0.967088863544814,0.735666666666667,4,"Rural",4,9,841.65
"12448",770391201,2179.21840530212,223.260551517819,1.29096135066953,0.792913505507393,10.1532608639191,1.10085859899623,304.701072037055,1.58040053404539,13.9122584672201,9.52834594918825,0.797871118239982,0.282777777777778,3,"Rural",3,9,1543.03
"12449",770391202,2051.37400881057,237.855033773861,1.50682378854626,0.82341556534508,10.9233333333333,1.21534654919236,296.696901615271,0.425374449339207,17.1093392070485,10.3876358296623,0.780358255516248,0.365555555555556,3,"Rural",3,9,1543.03
"12450",770391301,2083.74071035358,246.996049546601,1.54300234211867,0.869363912336757,11.8735509461448,1.2810381473752,346.8111969958,0.799487179487179,16.8263940798973,10.8064344568682,0.812127877548088,0.441777777777778,3,"Rural",3,9,3927.7
"12451",770392101,2014.68610218653,105.327710485351,1.28886565279847,0.841477274634031,9.43165803869549,0.991870604831909,204.493795438477,1.33784153005464,11.8492361568647,9.04009104135177,0.709423189784197,0.136666666666667,2,"Rural",2,9,2244.4
"12452",770392201,2412.4713181633,120.306502955539,1.61055884435535,0.962808313454795,13.0543663647287,1.31547432297647,259.25357040869,0.470721247563353,17.3876314396747,12.4157800768395,0.777526602799534,0.463666666666667,2,"Rural",2,9,3366.6
"12453",770392202,1920.95404664575,62.6980262145198,1.20501010919352,0.751154721614011,10.5860542922085,1.00890069847495,309.56510879226,1.57960027100271,12.2149006412382,9.13264013413726,0.741630843108975,0.278777777777778,2,"Rural",2,9,3366.6
"12454",770392301,2476.07293551044,85.1014928706143,1.85523826890875,1.1169320313846,12.5254956051299,1.34637927257211,284.218979487289,1.16774969915764,18.172041327381,12.8371772510558,0.825331299588236,0.514888888888889,2,"Rural",2,9,23566.19
"12455",770401102,3079.85932875667,252.248977116705,2.10601678108314,1.38421357742182,13.4693592677345,1.66103890160183,392.639293668955,4.333882532418,17.4244317315027,13.7339786422578,0.921407805270595,0.746777777777778,4,"Rural",5,9,1364.89
"12456",770401201,2097.56779026218,129.667602996255,1.58609288389513,0.863068164794009,12.8122441947566,1.34436104868914,445.024344569289,0.617647940074907,18.1274157303371,11.9159550561798,0.782956661152889,0.505888888888889,2,"Rural",3,9,2644.47
"12457",770401202,2932.66581415175,160.54441602728,1.21400682011935,0.963562659846547,14.3679462915601,1.29783546462063,371.68968456948,0.561977834612105,10.9912190963342,10.5186786018755,0.759871891714694,0.458222222222222,2,"Rural",3,9,2644.47
"12458",770401203,1816.17240143369,79.7732616487455,1.10875340501792,0.656848745519713,9.90201720430106,0.980425089605734,209.859068100358,0.328093189964158,10.6894982078853,8.51971326164874,0.626487331498718,0.138333333333333,2,"Rural",2,9,2644.47
"12459",770401204,4305.29958944282,329.83054740958,2.64396480938417,1.66156989247312,21.7493274682307,2.28367741935484,806.620766373412,2.33708699902248,30.2431085043989,20.4408758553275,0.963680396238,0.883555555555556,3,"Rural",4,9,2644.47
"12460",770401301,2470.65907968574,82.3114337822671,1.66455611672278,1.04997081930415,14.0666913580247,1.40467227833894,277.544525252525,1.10586980920314,15.5503647586981,12.3017485970819,0.802533332885515,0.516111111111111,2,"Rural",2,9,12795.8
"12461",770401302,2064.00854700855,126.178703703704,1.4072443019943,0.836633903133903,12.015358974359,1.2499594017094,254.183760683761,0.050954415954416,14.7007122507122,10.4863603988604,0.727148704046598,0.372444444444444,1,"Rural",1,9,12795.8
"12462",770411101,2320.62898297204,84.2539628039466,1.87435210804476,1.07966898781879,10.3156790725473,1.19579256070571,265.158987965266,3.70009548611111,14.1175180392299,11.2128172550549,0.832259694202665,0.456222222222222,4,"Rural",4,9,256.04
"12463",770411201,2599.33413469167,129.7587609296,2.08699498389852,1.34905499020911,12.1877246604412,1.41848224891908,283.271918687305,4.89174985656913,15.5342062893779,12.6528858035838,0.884256127779987,0.683888888888889,4,"Rural",4,9,2603.06
"12464",770411202,1965.91064953604,18.0298358315489,1.53387266238401,0.906758600999286,12.2854503925767,1.17403454675232,305.563930049964,1.86952462526767,13.8827980014275,10.9816416845111,0.799103975282164,0.448444444444444,1,"Rural",1,9,2603.06
"12465",770411203,2139.76990792306,32.8329947898338,1.58031144999026,0.980103730921094,11.2255798923647,1.15372801199188,164.666604545341,2.4886036036036,13.5572404748327,10.6712444377848,0.77470172364185,0.375444444444444,1,"Rural",1,9,2603.06
"12466",770411204,1221.09391534391,8.08950066137566,0.841600529100529,0.490244708994709,7.44890873015872,0.698412698412698,87.3945105820105,0,8.42179232804232,6.63326719576719,0.435446387136148,0.029,1,"Rural",1,9,2603.06
"12467",770411301,1933.66379752803,62.6321852645254,1.48427973265764,0.833777284486265,11.897481791818,1.20436947140849,189.37209173981,0.400691056910569,14.5150625634,10.50284141834,0.700161526994252,0.295444444444444,1,"Rural",2,9,7254.42
"12468",770411302,4414.8108,531.981166666667,3.520208,1.938943,23.699111,2.66169433333333,594.27424,2.39914,33.5478133333333,23.05935,1,0.975777777777778,5,"Rural",5,9,7254.42
"12469",770421101,3831.81523176425,172.980898538872,2.82352006291829,2.01236848766016,14.6665754327655,1.85646245035001,378.35372822785,9.27028956228956,19.1557547049169,16.7430888942606,0.912021095852365,0.785777777777778,5,"Rural",5,9,400.59
"12470",770421201,2544.3032750252,187.652080545497,1.71766678210113,1.00559517645925,12.5963929663155,1.29573108775243,258.934795956814,1.02322163433275,15.6899335661735,12.2484866665481,0.818363186899688,0.440555555555556,2,"Rural",3,9,378.33
"12471",770421202,1865.01173717627,29.1186830583333,1.31280855599762,0.752782012411149,9.97442203634739,1.0511704778489,158.978769029926,0.968154434250765,12.9593384167193,9.71281601220897,0.66717981510996,0.172666666666667,1,"Rural",1,9,378.33
"12472",770421301,2164.0904589483,150.966619572794,1.22535092187309,0.731323351003983,9.37166791725216,0.961420386691252,197.047821885015,0.742441860465116,11.3624597093827,8.80955660818909,0.665835824875912,0.131777777777778,3,"Rural",3,9,2448.03
"12473",770422101,1725.02598571952,62.8131547069393,1.28178249013271,0.687496024672136,9.54049221716146,0.949106411959725,156.263203943566,0.0999581795817958,13.2104328564172,9.28017056497623,0.603226283687125,0.143555555555556,1,"Rural",1,9,534.12
"12474",770422201,2575.51685201778,342.028928528537,1.54411688197219,0.815540520414036,11.3780679064958,1.25808173472078,306.999310538743,0.0673997709049256,15.737343089885,10.9199110514981,0.781041345413393,0.419888888888889,4,"Rural",4,9,7477.62
"12475",770422202,1552.90307943843,37.7863493269744,0.769101143645244,0.404328544029178,6.16380179001069,0.612841491052415,89.9276716718951,0.178550522648083,7.84871937964049,5.44451376532678,0.400845221786002,0.00811111111111111,1,"Rural",1,9,7477.62
"12476",770422301,1979.8664803204,153.731084289182,1.30765722541993,0.69307835128009,10.0596430964355,1.04474436392147,191.35855443815,0.0365539452495974,13.1880386899251,9.50236858065589,0.652122699988475,0.163222222222222,1,"Rural",1,9,4539.98
"12477",770431101,2032.13324870849,121.677529518687,1.45318354475754,0.856559909498735,10.8874077115703,1.14012461610902,198.658913871477,0.704216606498195,14.6040880339814,10.8917063725206,0.730301019367922,0.258333333333333,1,"Rural",1,9,25.72
"12478",770431102,2483.1719028617,232.427894939812,1.83822427416837,1.11807100932087,12.5668829518023,1.40334128250044,301.598268602295,2.72249917898194,16.9466518643315,12.1115520897626,0.898993802613101,0.640444444444444,2,"Rural",2,9,25.72
"12479",770431201,1989.67978835979,90.7299130763416,1.51950264550264,0.952699924414209,9.76335903250187,1.07193424036281,192.702897203326,2.32413454270597,13.1574546485261,10.398969765684,0.7764833372009,0.298777777777778,3,"Rural",3,9,720.07
"12480",770431202,2140.03438191438,174.577008177008,1.28865897065897,0.76069745069745,10.920277056277,1.10478114478114,217.612791726792,0.148138528138528,12.9573112073112,10.2226147186147,0.700776380814395,0.245222222222222,2,"Rural",2,9,720.07
"12481",770431301,1771.46075488572,74.5420850298622,1.37334726612858,0.740928267306343,10.5329907892838,1.05731682532781,177.951992155578,0.395737704918033,14.0884842863392,10.1437431713803,0.669560934922612,0.207222222222222,1,"Rural",1,9,591.49
"12482",770432201,1627.57747126437,19.9850344827586,1.12634482758621,0.651678160919541,9.50179310344828,0.91448275862069,122.772689655172,0,11.319908045977,8.9232643678161,0.553399773660671,0.133111111111111,1,"Rural",1,9,5091.92
"12483",770432202,2206.70277777778,121.795803140097,1.80015809178744,0.982787681159421,14.2863574879227,1.44342765700483,264.191123188406,0.184632850241546,19.2223188405797,13.3764359903382,0.772778782955025,0.516333333333333,1,"Rural",1,9,5091.92
"12484",770432301,1705.23638357457,30.3272419107668,1.35321167316519,0.685700833104641,10.9938897719514,1.06001407065163,157.1878592397,0.136810870770937,13.4119649852472,9.73164670215667,0.628242532514229,0.204888888888889,3,"Rural",3,9,12164.04
"12485",770441101,2359.26225436395,233.580537417121,1.68616109423595,1.00358858264681,11.7684685379276,1.36492590982797,301.581442679476,1.48619760479042,15.7120229858123,11.4633426092733,0.854801621301932,0.485555555555556,4,"Rural",5,9,160.68
"12486",770441201,2567.03001944441,84.5999294460499,2.3221740741122,1.37632360699777,13.9376373756106,1.65485436189762,293.221925983568,3.88358413132695,19.2088485091965,14.5044908071048,0.892243421901298,0.750666666666667,3,"Rural",4,9,654.18
"12487",770441202,3510.7422885216,312.900651041851,2.50376481350144,1.60685788961563,16.9853268800158,1.87187841883907,433.191936724622,5.69363408521303,20.8505914615838,15.7388844994525,0.952155859243537,0.802888888888889,5,"Rural",5,9,654.18
"12488",770441301,2427.83526773614,186.994826000409,2.0627405455056,1.19206638722586,14.6779715533721,1.57813192668549,352.926396613084,1.85160830090791,19.2589451014706,13.745349440977,0.89824163591548,0.614111111111111,3,"Rural",4,9,321.35
"12489",770442101,1888.78493392071,373.803387665198,1.53591776798825,1.10621145374449,7.64293685756241,1.21467694566813,526.516419970631,5.43127753303965,12.5750954478708,7.89413803230544,0.842033173075402,0.368777777777778,5,"Rural",5,9,2410.14
"12490",770442201,4283.41657732233,583.044016400228,3.06657114449135,2.04884600426092,15.6294686414433,2.20478811631507,631.036174759186,8.09615384615385,23.1967725688262,17.772954579129,1,0.958111111111111,5,"Rural",5,9,8435.5
"12491",770442202,2095.53410052036,173.236186170318,1.60216050202246,1.08336623601327,10.5322998843302,1.27352727548436,271.992321443251,2.84195683453237,13.6164713997126,10.4489155894429,0.859099804564462,0.470777777777778,4,"Rural",5,9,8435.5
"12492",770442301,2236.32905709174,182.775421149403,1.50783699351002,0.88351275843029,11.6610977253291,1.36046885702069,274.739784631379,0.283648293963254,15.7959144020534,10.6792636392451,0.766626128826226,0.434777777777778,5,"Rural",5,9,2065.84
"12493",770451201,1924.06886757015,166.654878081669,1.32237182951437,0.786019213001354,10.457057155151,1.08993625752384,286.231429234519,0.527743929359823,13.8341477566102,9.96679035720657,0.732488931275609,0.298888888888889,1,"Rural",1,9,2731.75
"12494",770451202,2002.47676595052,170.643740891538,1.39455455056615,0.858320817510696,10.3909256589706,1.12551454252526,285.530745791995,1.0866273352999,14.5079915488551,10.518845605883,0.7788779110684,0.327333333333333,1,"Rural",1,9,2731.75
